0.198,0.00326556,0.33387,0.395795,4.996,5.1921,6.7379,9.63049,200,144.937,77.1944,52.8806,42.4197,40.4485,38.6637,32.9523,27.9798,24.3095,21.3524,15.5422,12.4856,10.3016,10.0041,-0.1226854,1,0
0.26,0.00367802,0.333872,1.3445,4.99599,5.19272,6.74057,9.63809,200,144.585,77.083,52.8236,42.3806,40.4126,38.6304,32.9269,27.9605,24.2939,21.34,15.5357,12.4821,10.3007,10.0041,-0.1231534,1,0
0.32,0.00441712,0.333765,2.25933,4.99682,5.1947,6.74656,9.65355,200,144.055,76.9048,52.7276,42.3129,40.3496,38.5717,32.8809,27.9246,24.2647,21.3163,15.523,12.475,10.2981,10.0033,-0.121841299,1,0
0.38,0.00581044,0.333613,3.37688,4.99799,5.19803,6.75731,9.68196,200,142.885,76.5297,52.5333,42.1792,40.2262,38.4573,32.7932,27.8577,24.2104,21.2723,15.4995,12.462,10.2937,10.0022,-0.11944587,1,0
0.44,0.00768154,0.333382,4.34,4.99979,5.20275,6.77214,9.72092,200,141.346,76.0315,52.274,42.0003,40.061,38.3041,32.6756,27.7678,24.1374,21.2132,15.4679,12.4444,10.2876,10.0006,-0.114949995,1,0
0.502,0.0101683,0.333081,5.39167,5.00217,5.20901,6.7919,9.77321,200,139.325,75.3726,51.9308,41.7637,39.8425,38.1014,32.5201,27.649,24.0409,21.1352,15.4261,12.4211,10.2796,9.99856,-0.108901699,1,0
0.562,0.0129082,0.332701,6.47861,5.0052,5.21635,6.81437,9.83239,200,137.257,74.6808,51.5645,41.5087,39.6064,37.882,32.3505,27.5184,23.9347,21.0492,15.3798,12.3952,10.2704,9.99598,-0.100865696,1,0
0.622,0.0160825,0.332237,7.51251,5.00892,5.22511,6.84088,9.90246,200,134.943,73.8953,51.1462,41.2164,39.3358,37.6302,32.1554,27.3678,23.8122,20.9499,15.3264,12.3652,10.2598,9.9929,-0.091992323,1,0
0.682,0.0195124,0.331666,8.57062,5.01353,5.23519,6.87057,9.98068,200,132.644,73.0909,50.7098,40.9082,39.0496,37.3634,31.9469,27.2055,23.6801,20.8427,15.2683,12.3323,10.2478,9.98915,-0.081702613,1,0
0.742,0.0233647,0.330988,9.64857,5.01907,5.24691,6.90471,10.0709,200,130.153,72.2063,50.2267,40.566,38.7316,37.0668,31.7146,27.0243,23.5323,20.7228,15.2033,12.2954,10.2342,9.98478,-0.070556502,1,0
0.802,0.0273415,0.330188,10.7783,5.02562,5.25992,6.94145,10.1679,200,127.841,71.3535,49.7498,40.2231,38.4122,36.7679,31.4781,26.8376,23.38,20.599,15.1357,12.2567,10.2197,9.97967,-0.05802305,1,0
0.862,0.0312206,0.329246,11.8464,5.03331,5.27402,6.97944,10.2673,200,125.95,70.6095,49.3162,39.9036,38.1127,36.4864,31.2511,26.6551,23.2307,20.4774,15.0687,12.2179,10.2043,9.97358,-0.045044502,1,0
0.922,0.0349032,0.328158,13.042,5.04214,5.28905,7.01806,10.3673,200,124.566,70.0051,48.941,39.6173,37.8425,36.2303,31.0397,26.4808,23.0877,20.3606,15.0037,12.1796,10.1884,9.96648,-0.032320144,1,0
0.982,0.0388791,0.326925,14.2032,5.05219,5.30586,7.06089,10.4786,200,123.131,69.3681,48.5424,39.3118,37.5538,35.9567,30.8131,26.2936,22.934,20.235,14.9334,12.1381,10.171,9.9585,-0.020162864,1,0
1.044,0.043133,0.325488,15.4446,5.06393,5.32494,7.10856,10.6027,200,121.779,68.7337,48.1337,38.9937,37.2524,35.6702,30.5735,26.0938,22.7696,20.1004,14.8578,12.093,10.1516,9.94923,-0.007013981,1,0
1.104,0.0469405,0.323911,16.7444,5.07672,5.34447,7.15499,10.722,200,121.08,68.295,47.8142,38.7304,36.9999,35.4278,30.3636,25.913,22.62,19.9775,14.7877,12.0504,10.1322,9.93887,0.007101403,1,0
1.164,0.0503241,0.322139,18.0747,5.09092,5.36488,7.20079,10.8371,200,121.117,68.0697,47.5888,38.523,36.7972,35.2297,30.1825,25.7497,22.4834,19.8647,14.722,12.0096,10.1123,9.92701,0.019851852,1,0
1.224,0.0537726,0.320175,19.4668,5.10667,5.38706,7.24972,10.96,200,121.389,67.8979,47.3801,38.3217,36.599,35.0347,30.0008,25.5832,22.3432,19.7486,14.6541,11.9668,10.0909,9.91381,0.031330985,1,0
1.284,0.0569436,0.31799,21.0659,5.12406,5.41061,7.2994,11.0826,200,122.316,67.9042,47.2463,38.1632,36.4383,34.8728,29.8394,25.428,22.2104,19.6381,14.5881,11.9244,10.0684,9.89892,0.043093502,1,0
1.344,0.0597193,0.315586,22.6042,5.14302,5.43522,7.34877,11.2014,200,124.106,68.1398,47.2097,38.0612,36.3277,34.7552,29.7063,25.2893,22.0886,19.536,14.5257,11.8832,10.0451,9.88227,0.054061108,1,0
1.404,0.0624153,0.312933,24.3073,5.16389,5.46177,7.4007,11.3251,200,126.5,68.5115,47.2233,37.9849,36.2389,34.6563,29.5828,25.1542,21.9668,19.4336,14.4622,11.8406,10.0201,9.86377,0.063858036,1,0
1.464,0.0643732,0.310028,26.1637,5.18643,5.48893,7.4497,11.4356,200,130.497,69.2815,47.4049,38.0077,36.238,34.6359,29.5109,25.0512,21.8662,19.3477,14.4064,11.8012,9.99456,9.84301,0.07350087,1,0
1.524,0.0663659,0.306858,28.0699,5.21099,5.51835,7.50229,11.5538,200,135.385,70.2061,47.6353,38.0526,36.2554,34.6304,29.4452,24.9487,21.7615,19.2579,14.3476,11.7594,9.96701,9.82032,0.08089506,1,0
1.584,0.067598,0.303384,30.0665,5.23758,5.5487,7.55209,11.6577,200,142.684,71.6317,48.0634,38.2106,36.3729,34.7139,29.4369,24.8816,21.6775,19.1842,14.296,11.7204,9.93848,9.79493,0.088506021,1,0
1.644,0.068464,0.299604,32.3274,5.26635,5.58077,7.60239,11.7581,200,152.607,73.4921,48.6442,38.4501,36.561,34.859,29.466,24.8354,21.6013,19.1162,14.2463,11.6814,9.90825,9.76704,0.093817517,1,0
1.704,0.0696084,0.295509,34.5308,5.2976,5.61599,7.65884,11.8739,200,164.851,75.5849,49.2767,38.7062,36.7613,35.0126,29.4947,24.7842,21.5123,19.0374,14.1897,11.6377,9.87518,9.73693,0.09808608,1,0
1.764,0.06975,0.29102,37.0909,5.33142,5.65226,7.71112,11.9684,137.558,183.934,78.6158,50.2344,39.1398,37.1171,35.3035,29.6106,24.7864,21.4543,18.9792,14.1424,11.5976,9.84081,9.70329,0.103366819,1,0
1.824,0.0696828,0.286172,39.4994,5.36785,5.69097,7.76564,12.0641,102.878,200,82.4312,51.4125,39.6794,37.5633,35.6718,29.7705,24.8119,21.409,18.9219,14.0942,11.5559,9.80405,9.66683,0.105613146,1,0
1.884,0.0682723,0.280845,42.3436,5.40735,5.73059,7.8136,12.1283,80.409,200,88.0364,53.128,40.4976,38.2516,36.2521,30.0625,24.9177,21.4156,18.8926,14.0586,11.5192,9.76588,9.62598,0.107338441,1,0
1.944,0.0660998,0.27503,45.1093,5.45021,5.77248,7.86016,12.1785,65.7544,200,95.793,55.3778,41.5689,39.1559,37.0183,30.4639,25.0861,21.4609,18.8765,14.028,11.4835,9.72528,9.58107,0.10497948,1,0
2.006,0.0625812,0.268415,48.0035,5.4986,5.8178,7.90345,12.203,54.8416,200,107.797,58.5899,43.0849,40.4383,38.109,31.0539,25.3614,21.5713,18.8918,14.007,11.4502,9.6809,9.52947,0.100390198,1,0
2.072,0.0615546,0.261515,48.8042,5.55007,5.87073,7.97213,12.3088,48.5599,200,122.253,61.8978,44.5419,41.6517,39.1249,31.5668,25.5702,21.6265,18.8611,13.9501,11.397,9.63013,9.47713,0.091836146,1,0
2.138,0.0634648,0.255246,48.7684,5.59793,5.92501,8.06044,12.494,45.226,200,137.04,64.7276,45.684,42.5821,39.886,31.9081,25.669,21.6083,18.7804,13.861,11.3288,9.57915,9.43102,0.091328377,1,0
2.204,0.0634124,0.248948,49.6425,5.64526,5.97526,8.13132,12.6193,41.7156,200,161.894,68.9401,47.412,44.0074,41.0707,32.5007,25.9205,21.6934,18.7746,13.7973,11.2741,9.53129,9.38369,0.099916333,1,0
2.27,0.0639703,0.242467,51.1474,5.6942,6.02833,8.21006,12.7539,38.9895,133.519,198.78,73.8778,49.3366,45.5829,42.3721,33.142,26.1926,21.7895,18.776,13.7238,11.2135,9.48102,9.3353,0.102268738,1,0
2.336,0.0648004,0.235716,52.6601,5.74529,6.08424,8.29464,12.8629,36.7092,101.845,200,79.967,51.5846,47.4107,43.874,33.8766,26.5105,21.9126,18.7958,13.6441,11.1487,9.42826,9.28503,0.106636989,1,0
2.402,0.0650942,0.228727,54.1998,5.79796,6.14084,8.37704,12.9212,34.5671,82.1862,200,88.2803,54.4786,49.7507,45.7907,34.8191,26.9389,22.1045,18.863,13.5694,11.0855,9.37458,9.23268,0.111979679,1,0
2.468,0.0649373,0.221547,55.7492,5.85188,6.19795,8.45735,12.9321,32.5714,68.8145,200,99.9643,58.2136,52.7426,48.225,36.0073,27.4929,22.3729,18.9823,13.5137,11.0237,9.32018,9.17866,0.115710474,1,0
2.534,0.0646116,0.214173,57.3417,5.90719,6.25623,8.53824,12.9055,30.7547,59.2601,200,116.872,62.9969,56.5212,51.267,37.4618,28.1752,22.7168,19.1522,13.4817,10.9613,9.26458,9.1231,0.118083046,1,0
2.6,0.064582,0.206572,58.9868,5.96433,6.31701,8.62223,12.855,29.1531,52.2663,200,142.195,69.0251,61.1936,54.9732,39.1755,28.9717,23.1246,19.3639,13.4699,10.8948,9.20677,9.06599,0.11999591,1,0
2.666,0.0640623,0.198772,60.6271,6.02275,6.37822,8.68155,12.7598,27.6127,46.5853,152.592,187.026,77.3272,67.4766,59.8683,41.356,29.9791,23.6524,19.6542,13.4932,10.835,9.14822,9.00713,0.122942091,1,0
2.732,0.0626799,0.190774,62.264,6.08231,6.43892,8.70829,12.6133,26.091,41.7525,106.478,200,89.5861,76.4412,66.6778,44.2318,31.2869,24.3468,20.0515,13.5619,10.8019,9.08955,8.94634,0.124407834,1,0
2.798,0.0602204,0.182611,63.9588,6.14264,6.49828,8.7003,12.4136,24.5792,37.5424,80.7389,200,109.289,90.1039,76.6685,48.13,33.0058,25.2603,20.5861,13.6863,10.802,9.03136,8.88384,0.123206718,1,0
2.864,0.0573847,0.174404,65.8444,6.20319,6.55281,8.66289,12.1782,23.1501,33.9776,64.7584,200,143.417,111.786,91.6094,53.3112,35.1776,26.399,21.2563,13.8646,10.8352,8.97358,8.8209,0.118643087,1,0
2.93,0.0560128,0.166059,67.7002,6.26526,6.59214,8.61179,11.9456,21.9292,31.1812,54.6572,200,200,146.197,113.238,59.6607,37.6573,27.6648,21.9956,14.0711,10.8899,8.92737,8.75763,0.112899573,1,0
2.996,0.0415196,0.15836,69.4975,6.31774,6.61424,8.5451,11.7094,20.8519,28.8889,47.5964,138.031,200,200,147.402,67.6452,40.5256,29.0861,22.8185,14.3106,10.9684,8.90283,8.6952,0.11187068,1,0
3.062,0.0279787,0.152984,71.3391,6.35511,6.629,8.4955,11.5411,20.1288,27.4179,43.5021,107.212,200,200,190.402,75.201,42.9939,30.2632,23.4872,14.5025,11.0337,8.88927,8.65077,0.068816992,1,0
3.128,0.0214448,0.148905,73.1154,6.38468,6.64812,8.48736,11.4831,19.8365,26.8149,41.8596,97.0475,200,200,200,79.4194,44.2509,30.8324,23.7973,14.5798,11.0521,8.87182,8.61877,0.027865368,1,0
3.194,0.0193953,0.145324,75.1229,6.41127,6.67212,8.5078,11.4962,19.8006,26.7045,41.4848,94.5172,200,200,200,80.6872,44.5732,30.9543,23.849,14.5751,11.0358,8.84863,8.59155,0.008698918,1,0
3.26,0.0188154,0.141847,77.058,6.43729,6.69814,8.53809,11.533,19.8475,26.7504,41.4997,94.0989,200,200,200,80.8804,44.5696,30.9224,23.8123,14.5424,11.0075,8.82304,8.56537,0.003607557,1,0
3.326,0.0189663,0.138335,78.9788,6.46365,6.72585,8.57417,11.5828,19.9375,26.8762,41.7096,94.6926,200,200,200,80.5174,44.3982,30.8112,23.7298,14.4947,10.9723,8.79557,8.53905,0.003152478,1,0
3.392,0.0186592,0.134791,80.9468,6.4902,6.75291,8.60713,11.6251,20.0016,26.9534,41.7993,94.657,200,200,200,80.4986,44.3295,30.748,23.6748,14.4557,10.9408,8.76885,8.51241,0.005037608,1,0
3.458,0.0171289,0.131256,82.9534,6.51653,6.77752,8.63079,11.6462,19.9941,26.8976,41.5654,92.9733,200,200,200,81.4199,44.5399,30.816,23.6952,14.441,10.9203,8.74487,8.48567,0.005477678,1,0
3.524,0.0164741,0.127774,84.9831,6.54259,6.80342,8.66047,11.6815,20.0362,26.9348,41.5606,92.484,200,200,200,81.6797,44.5531,30.7915,23.6627,14.4096,10.8924,8.71937,8.45945,0.002020582,1,0
3.59,0.015012,0.124352,87.0372,6.5681,6.82726,8.68344,11.702,20.0301,26.8835,41.3444,90.9713,200,200,200,82.5917,44.7564,30.856,23.6813,14.3949,10.8723,8.69611,8.43359,0.001329089,1,0
3.656,0.014544,0.120984,89.0369,6.59331,6.85261,8.7133,11.7389,20.08,26.9368,41.383,90.7344,200,200,200,82.7216,44.7315,30.8144,23.6395,14.3611,10.8439,8.67109,8.40827,-0.00195612,1,0
3.722,0.014416,0.117643,90.9728,6.61837,6.87841,8.74546,11.7813,20.1489,27.0255,41.5074,90.9196,200,200,200,82.5785,44.628,30.7364,23.5769,14.3208,10.8127,8.64552,8.38319,-0.00209861,1,0
3.788,0.0138677,0.11431,93.1329,6.64331,6.90331,8.77433,11.8163,20.1932,27.0688,41.5232,90.5825,200,200,200,82.7771,44.6228,30.7041,23.5406,14.2889,10.7853,8.62094,8.35813,-0.001169647,1,0
3.854,0.0126255,0.111035,95.2389,6.66777,6.92641,8.79736,11.8384,20.1958,27.0363,41.3598,89.4071,200,200,200,83.5566,44.7835,30.749,23.5484,14.2715,10.7645,8.59831,8.33343,-0.00158174,1,0
3.92,0.0118205,0.107828,97.2527,6.69176,6.94983,8.82298,11.8671,20.2222,27.0482,41.3054,88.774,200,200,200,83.9901,44.8449,30.7481,23.5305,14.2463,10.7405,8.57525,8.30929,-0.004225785,1,0
3.986,0.0115789,0.104668,99.2539,6.71544,6.97398,8.8524,11.9049,20.2798,27.1184,41.3908,88.8046,200,200,200,83.9545,44.7743,30.6868,23.4784,14.2104,10.712,8.55131,8.28556,-0.00550538,1,0
4.052,0.0115009,0.101529,101.38,6.73898,6.99827,8.88283,11.9453,20.3464,27.2052,41.5162,89.0244,200,200,200,83.7819,44.6656,30.6082,23.4166,14.1716,10.6822,8.52719,8.26202,-0.005010417,1,0
4.118,0.0117539,0.0983955,103.524,6.7625,7.02318,8.91576,11.9914,20.4321,27.3271,41.7252,89.6336,200,200,200,83.3308,44.4788,30.4936,23.3343,14.1263,10.6496,8.50238,8.23854,-0.004003098,1,0
4.184,0.0124567,0.0952209,105.647,6.78637,7.0493,8.95256,12.046,20.5452,27.499,42.0521,90.7927,200,200,200,82.5063,44.1855,30.3295,23.2236,14.0717,10.6127,8.47629,8.21479,-0.001944374,1,0
4.25,0.0125314,0.0920181,105.679,6.8104,7.0744,8.98483,12.0899,20.6223,27.6044,42.2202,91.205,200,200,200,82.2036,44.0388,30.2327,23.1511,14.0291,10.581,8.45134,8.19078,0.001562548,1,0
4.316,0.0119392,0.0888863,105.52,6.83384,7.09762,9.01122,12.1211,20.6585,27.6354,42.2129,90.8014,200,200,200,82.4555,44.0504,30.2096,23.1209,14.0004,10.5558,8.42837,8.16723,0.003081445,1,0
4.382,0.0117507,0.0858608,106.229,6.85652,7.12081,9.03968,12.158,20.716,27.7067,42.3045,90.8759,200,200,200,82.3825,43.9719,30.1459,23.0682,13.9652,10.5281,8.40536,8.14452,0.002449134,1,0
4.448,0.0124128,0.0828621,107.565,6.87906,7.1455,9.0745,12.2097,20.8232,27.8698,42.6151,91.979,200,200,200,81.6111,43.697,29.9919,22.9642,13.9138,10.4933,8.38073,8.12209,0.00305932,1,0
4.514,0.0121675,0.0798209,108.892,6.90185,7.1687,9.10267,12.2458,20.8776,27.9353,42.6923,91.9831,200,200,200,81.5819,43.6308,29.9338,22.9146,13.8794,10.466,8.35772,8.09926,0.00636633,1,0
4.58,0.0109639,0.076845,110.208,6.92408,7.18946,9.12267,12.2638,20.8734,27.894,42.518,90.8277,200,200,200,82.3507,43.7897,29.9797,22.9245,13.8644,10.4474,8.33725,8.07682,0.006801995,1,0
4.646,0.00953053,0.0740294,111.54,6.94509,7.2085,9.13927,12.2755,20.8521,27.8235,42.2805,89.4281,200,200,200,83.3478,44.0114,30.0553,22.9519,13.8559,10.4324,8.31851,8.05559,0.004161178,1,0
4.712,0.00867632,0.0713877,112.905,6.96485,7.22735,9.15865,12.2952,20.8612,27.8107,42.1848,88.7104,200,200,200,83.8807,44.1055,30.0738,22.9478,13.8384,10.4141,8.29988,8.03571,0.000724859,1,0
4.778,0.00848467,0.0688571,114.283,6.98382,7.24666,9.18211,12.3253,20.9067,27.8658,42.2514,88.7363,200,200,200,83.8496,44.0469,30.0235,22.9053,13.8094,10.3911,8.28069,8.01672,-0.000937496,1,0
4.844,0.00855114,0.0663581,115.686,7.00257,7.26624,9.20727,12.3596,20.9668,27.9478,42.3816,89.0494,200,200,200,83.5957,43.9281,29.9461,22.8477,13.7758,10.3662,8.26119,7.99798,-0.000535297,1,0
4.91,0.00846989,0.0638723,117.085,7.02121,7.28543,9.23115,12.391,21.0178,28.0134,42.4738,89.1946,200,200,200,83.4714,43.845,29.8851,22.7994,13.7453,10.3428,8.2421,7.97933,0.000675884,1,0
4.976,0.00820344,0.0614175,118.424,7.03961,7.30399,9.25325,12.4187,21.057,28.058,42.5176,89.1277,200,200,200,83.5105,43.8069,29.8448,22.7631,13.7187,10.3212,8.22365,7.9609,0.001411577,1,0
5.042,0.00774742,0.0590343,119.809,7.05745,7.32161,9.27314,12.442,21.0834,28.0798,42.5101,88.8427,200,200,200,83.7216,43.8166,29.827,22.7397,13.6966,10.3019,8.20616,7.943,0.001545361,1,0
5.108,0.007496,0.056741,121.206,7.07464,7.33895,9.29375,12.4677,21.1198,28.121,42.5502,88.7791,200,200,200,83.7613,43.7815,29.7895,22.7058,13.6718,10.2817,8.18892,7.92578,0.001047084,1,0
5.174,0.0071117,0.0545286,121,7.09122,7.35538,9.3125,12.49,21.1465,28.1454,42.553,88.5616,200,200,200,83.9253,43.7812,29.7686,22.6817,13.6506,10.2634,8.1726,7.90916,0.001164109,0.05,0
5.24,0.00679502,0.0524216,120.675,7.107,7.37113,9.33073,12.5121,21.1748,28.1738,42.568,88.4104,200,200,200,84.0388,43.7692,29.7433,22.6556,13.6294,10.2456,8.15694,7.89334,0.000825804,0.1,0
5.306,0.00648162,0.0504133,120.46,7.12205,7.38612,9.34802,12.5329,21.201,28.1996,42.5795,88.2548,200,200,200,84.158,43.7605,29.7203,22.6315,13.6094,10.2287,8.14204,7.87826,0.00066058,0.15,0
5.372,0.00636321,0.0484772,120.333,7.13657,7.40094,9.36613,12.5563,21.2372,28.2443,42.6365,88.3056,200,200,200,84.1088,43.7081,29.6783,22.597,13.5865,10.2109,8.12728,7.86374,0.000466317,0.2,0
5.438,0.00619544,0.0466006,120.292,7.15063,7.41519,9.38327,12.578,21.2691,28.2819,42.6784,88.2971,200,200,200,84.1086,43.67,29.6433,22.5667,13.5654,10.194,8.11309,7.84966,0.000863847,0.25,0
5.504,0.00592414,0.0447895,120.344,7.1642,7.42872,9.39893,12.597,21.2933,28.3062,42.6913,88.1704,200,200,200,84.2067,43.6592,29.6213,22.5442,13.5471,10.1786,8.09963,7.83606,0.001080458,0.3,0
5.57,0.00567394,0.0430478,120.51,7.17726,7.44176,9.41406,12.6154,21.3172,28.3307,42.7064,88.0609,200,200,200,84.292,43.6463,29.5989,22.5218,13.5293,10.1638,8.08665,7.82298,0.000941323,0.35,0
5.636,0.0054094,0.0413784,120.755,7.18977,7.4542,9.42837,12.6326,21.3386,28.3515,42.7146,87.9301,200,200,200,84.3966,43.6398,29.5801,22.5018,13.5127,10.1498,8.07427,7.81045,0.000841592,0.4,0
5.702,0.00513494,0.0397832,121.079,7.20172,7.46604,9.44186,12.6486,21.3577,28.369,42.7171,87.7827,200,200,200,84.5169,43.6388,29.5644,22.484,13.4972,10.1365,8.06248,7.79848,0.000667295,0.45,0
5.768,0.0049823,0.0382423,121.47,7.21327,7.47771,9.45579,12.6661,21.3829,28.398,42.7475,87.7609,200,200,200,84.5309,43.6108,29.5371,22.46,13.4802,10.1228,8.05086,7.78691,0.000431742,0.5,0
5.834,0.00484492,0.0367449,122.037,7.2245,7.48907,9.46941,12.6833,21.408,28.4273,42.7797,87.7513,200,200,200,84.5345,43.5809,29.5093,22.4359,13.4633,10.1093,8.03954,7.77568,0.000562233,0.55,0
5.9,0.00461866,0.0353032,122.659,7.2353,7.49982,9.48176,12.6981,21.4265,28.4454,42.7872,87.6426,200,200,200,84.6243,43.5746,29.4927,22.4184,13.4489,10.0972,8.02884,7.76486,0.000723899,0.6,0
5.966,0.00437942,0.0339211,123.333,7.24566,7.51007,9.49343,12.7119,21.4429,28.4602,42.7889,87.5154,200,200,200,84.7313,43.574,29.4792,22.403,13.4355,10.0857,8.01862,7.75448,0.000580371,0.65,0
6.032,0.00427343,0.0325826,124.1,7.2557,7.52026,9.50573,12.7276,21.4663,28.4882,42.8217,87.525,200,200,200,84.7193,43.5431,29.4525,22.3805,13.4201,10.0735,8.00846,7.74444,0.000371687,0.7,0
6.098,0.00416005,0.0312775,125.057,7.26548,7.53017,9.51764,12.7427,21.4885,28.5144,42.8512,87.5238,200,200,200,84.7169,43.5154,29.4275,22.359,13.4053,10.0617,7.99858,7.73465,0.00056971,0.75,0
6.164,0.00394073,0.0300189,126.035,7.27491,7.53951,9.52823,12.7552,21.5032,28.5277,42.8523,87.4074,200,200,200,84.8163,43.5151,29.4153,22.345,13.3931,10.0513,7.98928,7.7252,0.00073085,0.8,0
6.23,0.00371561,0.0288128,127.057,7.28395,7.54842,9.53827,12.7669,21.5165,28.5388,42.8496,87.2808,200,200,200,84.9261,43.5185,29.4052,22.3325,13.3817,10.0414,7.9804,7.71615,0.000536173,0.85,0
6.296,0.00372261,0.0276445,128.276,7.29272,7.55751,9.5498,12.7824,21.5428,28.5739,42.9029,87.3931,200,200,200,84.8231,43.4674,29.371,22.3067,13.3664,10.0299,7.97132,7.70739,0.000302034,0.9,0
6.362,0.00384304,0.0264889,129.572,7.30139,7.56674,9.56212,12.7998,21.5756,28.6209,42.9839,87.623,200,200,200,84.6161,43.3895,29.325,22.2744,13.3491,10.0177,7.96211,7.69872,0.000791636,0.95,0
6.428,0.00405752,0.0253348,130.875,7.31005,7.57616,9.57519,12.819,21.6141,28.6781,43.0884,87.9525,200,200,200,84.323,43.2892,29.2689,22.2364,13.33,10.0046,7.9527,7.69007,0.001637216,1,0
6.494,0.00405404,0.0241725,132.34,7.31877,7.58518,9.58658,12.8342,21.6397,28.712,43.1389,88.0537,200,200,200,84.2306,43.241,29.2361,22.2114,13.3149,9.9933,7.9437,7.68136,0.002781567,1,0
6.56,0.00388965,0.0230158,133.681,7.32744,7.59384,9.59661,12.8464,21.6554,28.7281,43.1489,87.9846,200,200,200,84.2868,43.2315,29.2208,22.1962,13.303,9.98338,7.93507,7.67268,0.00323541,1,0
