lapTime,angle,trackPos,speed,track,steer,accel,brake
0.32,0.00400704,0.333902,2.38162,"[4.99578, 5.193, 6.74242, 9.6437, 200.0, 144.655, 77.0763, 52.8078, 42.364, 40.396, 38.614, 32.9112, 27.9459, 24.2819, 21.3304, 15.5308, 12.4797, 10.3001, 10.0043]",-0.0007080887834364467,1,0
0.38,0.00454348,0.333886,3.42397,"[4.99591, 5.19395, 6.74613, 9.65393, 200.0, 144.732, 77.055, 52.7777, 42.3344, 40.3667, 38.5851, 32.8841, 27.921, 24.2615, 21.314, 15.5222, 12.475, 10.2988, 10.0042]",0.002437106695007185,1,0
0.44,0.00551432,0.333856,4.29371,"[4.99616, 5.19567, 6.75282, 9.6725, 200.0, 144.474, 76.9249, 52.6904, 42.265, 40.3007, 38.5221, 32.8307, 27.8759, 24.2247, 21.2843, 15.5067, 12.4666, 10.2963, 10.0041]",0.004999219025173508,1,0
0.502,0.00664013,0.333811,5.44277,"[4.99653, 5.19777, 6.76074, 9.69432, 200.0, 144.352, 76.8148, 52.6038, 42.1916, 40.2299, 38.4538, 32.7708, 27.8237, 24.1819, 21.2499, 15.4886, 12.4569, 10.2933, 10.0038]",0.00963613857371327,1,0
0.562,0.00788277,0.333761,6.50391,"[4.99696, 5.2001, 6.76951, 9.71856, 200.0, 144.329, 76.7193, 52.5176, 42.1152, 40.1557, 38.3818, 32.7062, 27.7663, 24.1349, 21.2119, 15.4687, 12.4461, 10.29, 10.0035]",0.015013735368181524,1,0
0.622,0.00930661,0.333699,7.51577,"[4.99749, 5.20282, 6.77965, 9.74662, 200.0, 144.36, 76.6232, 52.4239, 42.0302, 40.0729, 38.3011, 32.633, 27.7009, 24.0811, 21.1686, 15.4459, 12.4337, 10.2863, 10.0031]",0.02094940432269252,1,0
0.682,0.0108039,0.333618,8.57769,"[4.99818, 5.20581, 6.79052, 9.77657, 200.0, 144.608, 76.5715, 52.3431, 41.9494, 39.9931, 38.2222, 32.5588, 27.6325, 24.0245, 21.123, 15.4219, 12.4207, 10.2822, 10.0026]",0.027750839547850997,1,0
0.742,0.0125181,0.333522,9.66057,"[4.99901, 5.20929, 6.80307, 9.81126, 200.0, 144.871, 76.5074, 52.2491, 41.8565, 39.9012, 38.1316, 32.4739, 27.5546, 23.9599, 21.071, 15.3944, 12.4057, 10.2776, 10.0021]",0.03490392269011244,1,0
0.802,0.0141885,0.333405,10.7883,"[5.00001, 5.21288, 6.81563, 9.84577, 200.0, 145.546, 76.5392, 52.1913, 41.7824, 39.8255, 38.0548, 32.3963, 27.4794, 23.8969, 21.0202, 15.3675, 12.391, 10.2729, 10.0014]",0.04309342479355572,1,0
0.862,0.0156247,0.333255,11.8473,"[5.00125, 5.21637, 6.82699, 9.87647, 200.0, 146.952, 76.7496, 52.2065, 41.7499, 39.7865, 38.0105, 32.339, 27.4158, 23.8423, 20.976, 15.344, 12.378, 10.2686, 10.0005]",0.05107484730177625,1,0
0.922,0.0167868,0.333072,13.0623,"[5.00272, 5.21968, 6.83687, 9.90252, 200.0, 149.222, 77.1647, 52.3052, 41.7652, 39.7894, 38.0033, 32.3052, 27.366, 23.7975, 20.9397, 15.3244, 12.3669, 10.2646, 9.99927]",0.0579396971798332,1,0
0.982,0.0181853,0.33287,14.2092,"[5.00437, 5.22355, 6.84863, 9.93379, 200.0, 151.612, 77.5783, 52.393, 41.769, 39.7812, 37.985, 32.2609, 27.3067, 23.744, 20.8963, 15.301, 12.3538, 10.26, 9.99796]",0.06349746596084559,1,0
1.044,0.0198309,0.332651,15.4645,"[5.00618, 5.22797, 6.86233, 9.97059, 200.0, 154.32, 78.0301, 52.4837, 41.768, 39.767, 37.9599, 32.2081, 27.238, 23.6814, 20.8457, 15.2738, 12.3385, 10.2547, 9.99659]",0.0701849115982656,1,0
1.104,0.0210721,0.332398,16.748,"[5.00821, 5.23201, 6.87362, 9.99999, 200.0, 158.203, 78.7392, 52.6796, 41.8288, 39.8077, 37.984, 32.1879, 27.1901, 23.6333, 20.8065, 15.2524, 12.3263, 10.25, 9.99493]",0.07805302282882579,1,0
1.164,0.0219561,0.332109,18.0956,"[5.01049, 5.23575, 6.88287, 10.023, 200.0, 163.601, 79.7494, 52.9922, 41.9556, 39.9066, 38.0595, 32.2003, 27.1618, 23.5976, 20.7774, 15.2361, 12.3166, 10.2459, 9.99291]",0.0839919662897952,1,0
1.224,0.0230648,0.331795,19.4637,"[5.01298, 5.24006, 6.89397, 10.051, 194.67, 169.638, 80.8204, 53.313, 42.0806, 40.0025, 38.1311, 32.2066, 27.1266, 23.5537, 20.7415, 15.2162, 12.305, 10.2411, 9.99078]",0.088227205380592,1,0
1.284,0.0239608,0.331445,21.0,"[5.01571, 5.24431, 6.90401, 10.0755, 139.25, 177.514, 82.1878, 53.7388, 42.262, 40.1474, 38.2454, 32.239, 27.1059, 23.517, 20.7113, 15.1991, 12.2947, 10.2365, 9.98834]",0.09353655794277117,1,0
1.344,0.024604,0.331057,22.6381,"[5.01871, 5.24846, 6.91271, 10.0955, 107.515, 187.913, 83.9225, 54.2912, 42.5109, 40.351, 38.4113, 32.3027, 27.103, 23.4889, 20.688, 15.1855, 12.2861, 10.2321, 9.98556]",0.09783214281308104,1,0
1.404,0.0254065,0.330622,24.3489,"[5.02209, 5.25322, 6.92301, 10.1196, 88.7741, 200.0, 85.8624, 54.8943, 42.7797, 40.5705, 38.5895, 32.3704, 27.0993, 23.4546, 20.6597, 15.169, 12.2759, 10.2271, 9.98248]",0.10092259659498204,1,0
1.464,0.0257966,0.330138,26.1751,"[5.02577, 5.2577, 6.93097, 10.1361, 74.839, 200.0, 88.3929, 55.6923, 43.1519, 40.88, 38.8466, 32.4868, 27.1243, 23.4343, 20.6425, 15.1582, 12.2685, 10.2225, 9.97893]",0.10477600184991917,1,0
1.524,0.0261318,0.329601,28.092,"[5.02985, 5.26249, 6.93911, 10.1524, 64.9113, 200.0, 91.423, 56.6292, 43.5903, 41.2458, 39.1518, 32.6301, 27.1629, 23.4175, 20.6262, 15.1476, 12.2611, 10.2177, 9.97497]",0.1066627921489235,1,0
1.584,0.0264732,0.328998,30.1125,"[5.03442, 5.26783, 6.948, 10.1699, 57.5665, 200.0, 95.0335, 57.7146, 44.0968, 41.6687, 39.5055, 32.7994, 27.214, 23.4062, 20.609, 15.1363, 12.253, 10.2124, 9.97053]",0.10829010425665551,1,0
1.644,0.0256025,0.328286,32.3896,"[5.03965, 5.27196, 6.94942, 10.1638, 50.6353, 200.0, 100.352, 59.3125, 44.8713, 42.3253, 40.0643, 33.0979, 27.3446, 23.4473, 20.625, 15.1418, 12.2536, 10.2088, 9.96499]",0.10995031918380259,1,0
1.704,0.0264899,0.327519,34.6538,"[5.04552, 5.27951, 6.96397, 10.1956, 46.8053, 200.0, 105.328, 60.6644, 45.4787, 42.8291, 40.4828, 33.294, 27.402, 23.4333, 20.5902, 15.1207, 12.2397, 10.201, 9.95944]",0.10582863291529947,1,0
1.764,0.0255472,0.326616,37.0038,"[5.05215, 5.28502, 6.9669, 10.1911, 42.3832, 200.0, 113.379, 62.841, 46.5049, 43.6963, 41.2193, 33.6892, 27.5823, 23.5011, 20.6059, 15.1253, 12.2392, 10.1961, 9.95245]",0.11010400581029162,1,0
1.824,0.024789,0.325614,39.5177,"[5.05957, 5.29161, 6.97222, 10.1922, 38.9493, 200.0, 123.521, 65.3675, 47.6673, 44.6748, 42.0478, 34.1302, 27.7839, 23.579, 20.6158, 15.1262, 12.2363, 10.19, 9.94477]",0.10564809486471001,1,0
1.884,0.0247299,0.324271,42.2596,"[5.06965, 5.3021, 6.98617, 10.2139, 36.4191, 200.0, 135.89, 68.1343, 48.8912, 45.6971, 42.9069, 34.5745, 27.9778, 23.6461, 20.6117, 15.1131, 12.2248, 10.1799, 9.93468]",0.10207805652914201,1,0
1.944,0.0214812,0.322663,45.0859,"[5.08129, 5.30925, 6.98021, 10.173, 33.1659, 200.0, 159.453, 72.9139, 51.028, 47.4973, 44.4363, 35.4201, 28.412, 23.8706, 20.717, 15.1449, 12.2363, 10.1745, 9.92197]",0.10186302481504012,1,0
2.006,0.0176827,0.320567,48.0314,"[5.09661, 5.31937, 6.97571, 10.1298, 30.3774, 118.899, 199.57, 79.422, 53.7957, 49.8124, 46.3916, 36.4872, 28.9604, 24.1604, 20.8615, 15.1802, 12.248, 10.1667, 9.9056]",0.08643202490636191,1,0
2.072,0.0199992,0.318352,48.8214,"[5.11346, 5.34065, 7.01563, 10.2151, 29.3738, 92.0337, 200.0, 84.347, 55.6412, 51.3113, 47.6201, 37.0732, 29.1944, 24.2295, 20.8435, 15.1221, 12.2097, 10.1447, 9.88937]",0.06840032336632618,1,0
2.138,0.0237872,0.316646,48.7881,"[5.12672, 5.36051, 7.06097, 10.3243, 28.721, 78.434, 200.0, 89.2188, 57.3489, 52.681, 48.7294, 37.5777, 29.3787, 24.2683, 20.8072, 15.0478, 12.1644, 10.1235, 9.87728]",0.07957154613649671,1,0
2.204,0.025417,0.314959,49.5814,"[5.1396, 5.37662, 7.09088, 10.3884, 27.6642, 66.4867, 200.0, 96.8539, 60.007, 54.83, 50.4895, 38.4427, 29.7713, 24.4437, 20.8681, 15.0061, 12.1365, 10.1071, 9.86497]",0.0977432138694585,1,0
